"ListNo","Access","AdditInfo","Acres","ListAgt","AirType","Amenities","Area","BackDim","Basemnt","BsmntFin","City","ListCoAgt","CompBac","CompDays","CompSac","ContPh1","ContPh2","Contact","ContractDt","County","CrprtCap","DVR","DaysOnMkt","Deck","DirPre","DirPost","EWCoord","EntrdBy","EntryDt","Excl","ExpDtDisp","Ext","FeatExt","FeatInt","Floor","Frontage","GaragCap","Garage","HOAFee","HOATerms","Heat","HouseNbr","Image","Incl","Irregular","LandScape","Latitude","ListDt","ListType","Longitude","Lot","LstPrice","NSCoord","NumDish","NumDispose","NumOvRng","NumRefg","OffMktDt","ListOff","OpenHseDt","Owner","P1Bed","P1BthFull","P1BthHalf","P1BthTq","P1Fire","P1Rent","P1Sqf","P1FamDen","P1Kitch","P1Bar","P1Formal","P1SemiForm","P1Laundry","P2Bed","P2BthFull","P2BthHalf","P2BthTq","P2Fire","P2Rent","P2Sqf","P2FamDen","P2Kitch","P2Bar","P2Formal","P2SemiForm","P2Laundry","P3Bed","P3BthFull","P3BthHalf","P3BthTq","P3Fire","P3Rent","P3Sqf","P3FamDen","P3Kitch","P3Bar","P3Formal","P3SemiForm","P3Laundry","P4Bed","P4BthFull","P4BthHalf","P4BthTq","P4Fire","P4Rent","P4Sqf","P4FamDen","P4Kitch","P4Bar","P4Formal","P4SemiForm","P4Laundry","P5Bed","P5BthFull","P5BthHalf","P5BthTq","P5Fire","P5Rent","P5Sqf","P5FamDen","P5Kitch","P5Bar","P5Formal","P5SemiForm","P5Laundry","Patio","PkgSpacs","Pool","Possess","PropType","PublicID","Quadrant","RMPriceLow","ReinstDt","Remarks","Roof","Rstrct","SchDist","SchElem","SchJunior","SchSenior","SchOther","SchPrivate","Sewer","Show","SideDim","SlAgentID","SlAgentPub","SldOfcID","SlrPaidCns","SoldDt","SoldPrice","SoldTerms","StatCode","StatDate","State","Status","StrType","Street","Style","SubAgncy","Subdiv","TaxID","Taxes","Terms","TimeClause","TotAirElc","TotAirEvp","TotAirGas","TotAirPmp","TotAirSol","TotAirWElC","TotBar","TotBed","TotBth","TotBthFul","TotBthHal","TotBthTq","TotFamRm","TotFire","TotFormal","TotKitch","TotLdy","TotRent","TotSemi","TotSqf","TotWinEvp","UndrCnst","UnitNbr","Water","WinEle1","WinEle2","WinEle3","WinEle4","WinEvp1","WinEvp2","WinEvp3","WinEvp4","Window","WithDrDt","YearBlt","Zip","Zoning","LastMod"
"1348923","Dirt","","0.11","Mark Quaintance","","Cable Tv Wired; Electric Dryer Hookup","101","0.0","Partial; Shelf","0","Salt Lake City","","3%","0","","801-230-2607","","","01/04/2016","Salt Lake","0","0","","2","E","","885","","01/04/2016","","06/17/2016","See Remarks; Brick","Deck; Covered","Den/Office; Disposal; Range/Oven: Free Stdng.","Carpet; Hardwood","0.0","2","Detached; Extra Width; Opener","","","Forced Air; Gas: Central","885","1348923_dc80bde6c7eb31c1063ce300b6841e38_5286106.jpg","Range; Refrigerator; Window Coverings","No","Mature Trees","40.770600","01/04/2016","ERS","-111.862936","Fenced: Part; Sidewalks; Terrain, Flat; View: Mountain","550000","50","0","0","0","0","00/00/0000","Windermere Real Estate-Utah (Salt Lake Branch)","00/00/0000","","1","0","0","1","2","0","1,208","","Y","","Y","","","3","1","0","1","0","0","1,026","Y","","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","513","","","","","","","0","0","","Closing","Single Family","","NE","0","00/00/0000","Amazing Remodel now complete.  Master suite, open kitchen, and 2 car garage.","Asphalt Shingles","No","Salt Lake","Wasatch","Bryant","West","","","Sewer: Connected","Key Box: Electronic","0.0","87419","","68816","","01/04/2016","550000","Conventional","0","01/04/2016","UT","Sold","AVE","1ST","Other/See Remarks","0","","09-32-382-022","2368","Cash; Conventional","","0","0","0","0","0","0","0","4","3.00","1","0","2","1","2","1","1","1","0","0","2,747","0","","","Culinary","0","0","0","0","0","0","0","0","","00/00/0000","1901","84103","1205","01/04/2016"
"1348822","See Remarks; Concrete","","0.24","James J. Harvey","Evap. Cooler: Roof","Cable Tv Available; Cable Tv Wired; Electric Dryer Hookup; Exercise Room","101","0.0","Full","70","Salt Lake City"," ","3%","0","","801-631-9668","801-631-9668","Text James 801-631-9668","02/23/2016","Salt Lake","0","0","52","3","N","E","1330","","01/02/2016","Basketball Standard; Dryer; Gas Grill/BBQ; Washer","07/02/2016","Brick","Double Pane Windows; Entry (Foyer); Outdoor Lighting; Skylights; Storm Doors; Storm Windows","Alarm: Security; Closet: Walk-In; Dishwasher, Built-In; Disposal; Gas Log; Kitchen: Updated; Oven: Gas; Range: Gas","Carpet; Hardwood; Marble; Tile","0.0","2","Detached; Opener; Rv Parking","","","Electric: Baseboard; Gas: Radiant; Hot Water; Steam","124","1348822_b42b62fefd20d3ea8d301f156a36a96a_171680.jpg","Alarm System; Fireplace Insert; Freezer; Hot Tub; Microwave; Range; Refrigerator; Water Softener: Own; Window Coverings","No","Landscaping: Full; Mature Trees; Vegetable Garden","40.772564","01/02/2016","ERS","-111.849572","Corner Lot; Curb &amp; Gutter; Fenced: Full; Road: Paved; Secluded Yard; Sidewalks; Sprinkler: Auto-Full; Terrain: Grad Slope; View: Mountain; View: Valley","799900","124","0","0","0","0","00/00/0000","Latitude 40 Properties","00/00/0000","","0","0","1","0","2","0","1,600","Y","","Y","Y","Y","","3","1","0","0","1","0","1,080","","","","","","","1","1","0","0","0","0","600","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","1","0","0","1,080","Y","","","","","Y","0","4","","Arrange","Single Family","","NE","0","00/00/0000","We are proud to present this gorgeous Georgian Two-Story in the heart of Federal Heights.  Perched on top of a gradual slope on the corner of Third Ave. and Alta Street, this home has a beautiful presence in one of Salt Lake's premiere neighborhoods.  Priced to sell... don't miss out on this opportunity to own this gem.","Asphalt Shingles","No","Salt Lake","Wasatch","Bryant","West","","Rowland Hall-St Mark's","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Agent Has Key; Call Agent/Appt","0.0","963","","65181","","04/27/2016","785000","Conventional","0","04/27/2016","UT","Sold","ST","ALTA","2-Story","0","FEDERAL HEIGHTS","09-33-353-001","6645","Cash; Conventional","","0","0","0","0","0","0","1","4","4.00","2","1","1","2","3","1","0","1","0","1","4,360","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Part","00/00/0000","1921","84103","R-1","04/27/2016"
"1348574","","","0.10","Jason Lewis","Evap. Cooler: Roof","Cable Tv Available; Gas Dryer Hookup; Home Warranty","101","0.0","Partial","10","Salt Lake City"," ","3%","1","","801-784-8282","","Text Kerrie","01/28/2016","Salt Lake","0","0","29","0","W","N","321","","12/30/2015","","06/30/2016","Aluminum/Vinyl","Porch: Open","Bath: Master; Dishwasher, Built-In; Disposal; Kitchen: Updated; Range/Oven: Free Stdng.; Vaulted Ceilings; Granite Countertops","Carpet; Laminate; Tile","0.0","0","","","","Forced Air; Gas: Central","321","1348574_b036eb29319630bf51a7ec8a70a2fa07_102772.jpg","Range","No","Landscaping: Part; Mature Trees","40.785404","12/30/2015","ERS","-111.900512","Curb &amp; Gutter; Fenced: Part; Sidewalks; Terrain, Flat; View: Mountain","224900","740","0","0","0","0","00/00/0000","BlueMountain Realty ","00/00/0000","","2","2","0","0","0","0","793","Y","Y","","","","Y","2","0","0","0","0","0","375","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","396","","","","","","","0","3","","","Single Family","","NW","0","00/00/0000","This classic Marmalade 1910 home has been completely remodeled with new flooring, bathrooms, cabinets, granite countertops, stainless steel appliances, etc! All bedrooms are above ground, with pitched ceilings and skylights upstairs and huge 10' ceilings on the main floor, and room for a storage room or theater downstairs. Come see today!","Asphalt Shingles","No","Salt Lake","Washington","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Water: Connected","Call Agent/Appt; Key Box: Mechanical; Vacant","0.0","77507","","69554","6747","03/07/2016","233700","FHA","0","03/14/2016","UT","Sold","AVE","REED","Rambler/Ranch","0","","08-25-452-004","935","Cash; Conventional; FHA; VA","","0","0","0","0","0","0","0","4","2.00","2","0","0","1","0","0","1","1","0","0","1,564","0","","","Culinary","0","0","0","0","0","0","0","0","","00/00/0000","1910","84103","","03/14/2016"
"1347961","","","0.08","Blair Allen","Central Air; Electric","","101","0.0","Full","0","Salt Lake City"," ","3%","0","","866-755-4555","","Showing Service","12/30/2015","Salt Lake","0","0","9","0","E","N","576","","12/21/2015","","06/21/2016","","","","","0.0","0","","","Annually","Forced Air","576","1347961_8c0020fe7ac44ad8bb80b00d5c4044e8_1231305.jpg","Storage Sheds","No","","40.779346","12/21/2015","ERS","-111.872221","","264900","9","0","0","0","0","00/00/0000","Select Group Realty LLC","00/00/0000","","2","1","0","0","1","0","936","","Y","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","936","","","","","","","0","0","","Recording","Single Family","","NE","0","00/00/0000","Investor special!  Unlimited potential!  Full daylight/walkout basement.  Full ceiling height (not a shelf basement)Newer roof.  Newer windows.  Large yard with huge shed behind home.  Valley views.","Asphalt Shingles","No","Salt Lake","Wasatch","Bryant","West","","Madeleine Choir Sch","","Appt/Use Key Box","0.0","70470","","68936","","01/05/2016","260000","Cash","0","01/07/2016","UT","Sold","AVE","NINTH","Bungalow/Cottage","0","","09-31-283-007","1804","Cash; Conventional","","0","0","0","0","0","0","0","2","1.00","1","0","0","0","1","0","1","0","0","0","1,872","0","","","Culinary","0","0","0","0","0","0","0","0","","00/00/0000","1906","84103","","01/07/2016"
"1347693","Asphalt","","0.01","Joel Carson","Central Air; Electric","Cable Tv Wired; Electric Dryer Hookup; Exercise Room; Gated Community; Swimming Pool","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","1","","801-673-3333","801-673-3333","Text 801-671-5090","12/20/2015","Salt Lake","0","0","3","0","N","W","300","","12/18/2015","Dryer; Refrigerator; Washer","06/30/2016","Aluminum/Vinyl; Brick","Double Pane Windows; Outdoor Lighting","Dishwasher, Built-In; Disposal; Range: Gas; Range/Oven: Free Stdng.; Granite Countertops","Hardwood; Tile","0.0","0","Parking: Uncovered","90","Monthly","Forced Air; Gas: Central","650","1347693_d7a4ab300802bc53f30c5a12890cb7c7_485000.jpg","Range; Range Hood; Window Coverings","No","Landscaping: Full","40.783421","12/17/2015","ERS","-111.898053","Curb &amp; Gutter; Fenced: Part; Road: Paved; Sidewalks; Sprinkler: Auto-Part; Terrain, Flat","142000","650","0","0","0","0","00/00/0000","Utah Real Estate ","00/00/0000","","2","1","0","0","0","0","747","Y","Y","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","2","In Ground","Recording","Condo","","NW","0","00/00/0000","Come inside and take a look around at this Amazing condo. Hardwood floors, modern tile and Granite Countertops are sure to make you smile. Elegant black appliances in your gourmet kitchen a very nice addition. Private flagstone patio off the kitchen in back is a perfect place to entertain or relax. Pedestal sink, and tile floor, make a very nice bath that's sure to astound. Open floor plan, windows double pane, your very own laundry and 2 pets are OK (dogs & cats) complete with doggy park. The parking is right in front of your place and yes it comes with an extra storage space. Marmalade Square has a hot tub and a pool, for you to enjoy, when you want to relax. There's a fitness center too with ellipticals and stationary bikes and a universal gym, very nice. Easy access to I-15 and central city SLC.","Asphalt Shingles","No","Salt Lake","Washington","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Call Agent/Appt","0.0","85497","","47951","2000","01/22/2016","142000","Conventional","0","01/25/2016","UT","Sold","","300","Condo; Main Level","0","MARMALADE SQUARE","08-36-209-033","1160","Cash; Conventional","","0","0","0","0","0","0","0","2","1.00","1","0","0","1","0","0","1","1","0","0","747","0","","133","Culinary","0","0","0","0","0","0","0","0","Blinds","00/00/0000","1961","84103","","01/25/2016"
"1347020","See Remarks","","0.23","Scott Pexton","Central Air; Electric","Electric Dryer Hookup","101","0.0","Daylight; Shelf; Walkout","0","Salt Lake City"," ","3%","1","","801-278-4414","801-808-5454","TOPPER  M-F 8:30-5:00","01/29/2016","Salt Lake","0","0","28","1","W","N","160","","12/11/2015","","06/11/2016","Brick; Stucco","Basement Entrance; Entry (Foyer); Porch: Open; Walkout","Range: Gas; Range/Oven: Free Stdng.","Hardwood","0.0","0","Parking: Uncovered; Rv Parking; Extra Length","","","Gas: Central; &gt;= 95% efficiency","160","1347020_7c9ca311e3b230d4337eb367595946c4_1846092.jpg","Ceiling Fan; Range; Refrigerator","No","Landscaping: Full","40.783512","12/11/2015","ERS","-111.895638","Fenced: Full; Secluded Yard","239000","650","0","0","0","0","00/00/0000","Chapman Richards & Associates","00/00/0000","","1","1","0","0","1","0","1,148","","Y","","","Y","Y","3","0","0","0","0","0","618","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","240","","","","","","","1","3","","IMMEDIATE ","Single Family","","NW","0","00/00/0000","4 BEDROOMS INCLUDING MAIN FLOOR MASTER PLUS 3 UPSTAIRS BEDROOMS   10 FOOT CEILINGS ON MAIN LARGE LIVING ROOM, FORMAL DINING, AND EXPANDED KITCHEN. SQ/FT APPROXIMATE  AND SHOULD BE VERIFIED BY BUYER AND BUYERS AGENT. ","See Remarks; Asphalt Shingles","No","Salt Lake","Washington","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Appt/Use Key Box; Key Box: Electronic","0.0","40744","","68064","","02/17/2016","220000","Cash","0","02/18/2016","UT","Sold","","CLINTON","Tudor","0","MARMALADE","08-36-203-010","1450","Cash","","0","0","0","0","0","0","0","4","1.00","1","0","0","0","1","0","1","1","0","1","2,006","0","","","Culinary","0","0","0","0","0","0","0","0","Part","00/00/0000","1891","84103","RES","02/18/2016"
"1347107","Concrete","","0.15","Michael Brenny","Central Air; Electric","","101","0.0","See Remarks","90","Salt Lake City","Juliet Peck","3%","0","","801-808-9328","801-550-1313","Mike 801-808-9328","02/26/2016","Salt Lake","0","0","58","0","N","E","850","","12/11/2015","Refrigerator","06/11/2016","Composition","Basement Entrance","Basement Apartment; Closet: Walk-In; Dishwasher, Built-In; Disposal; Kitchen: Updated; Granite Countertops","Carpet; Hardwood; Marble","0.0","1","Detached; Workshop","","","Forced Air; Gas: Central","213","1347107_f179c07489e95207e27bb960d21c8c5a_3575106.jpg","Microwave; Range; Washer","No","Fruit Trees; Landscaping: Full","40.774311","12/11/2015","ERS","-111.864081","Fenced: Part; Sprinkler: Auto-Full","389900","213","0","0","0","0","00/00/0000","Sequoia Real Estate Partners","00/00/0000","mantis managment","1","2","0","0","0","0","1,023","Y","Y","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","2","0","0","0","0","0","750","Y","","","","","Y","0","0","","","Single Family","","NE","0","00/00/0000","SALE FAILED! come get it - Beautiful remodeled home in the avenues. New hvac, new plumbing, new electrical, new stainless appliances, Italian marble counters, new hardwood floors, new carpet and paint. New plumbing and lighting fixtures and new can lights. Some new windows, apple cherry and plum trees in the very private backyard. Little 1 car garage or workshop for extra space. This house is a beauty, SEE AGENT REMARKS TO SHOW, any info provided is a courtesy, buyer to verify all info provided.","Asphalt Shingles","No","Salt Lake","Ensign","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Water: Connected","See Remarks; Key Box: Electronic; Vacant","0.0","74386","","69852","11000","03/31/2016","384900","Conventional","0","03/31/2016","UT","Sold","ST","L","Tudor","0","","09-32-313-009","1885","Cash; Conventional; FHA; VA","","0","0","0","0","0","0","0","3","2.00","2","0","0","2","0","0","1","1","0","0","1,773","0","","","Culinary","0","0","0","0","0","0","0","0","","00/00/0000","1937","84103","RES","03/31/2016"
"1346970","Asphalt","","0.20","Robynn Eccles","","Electric Dryer Hookup","101","0.0","Full; Walkout","80","Salt Lake City","Gina Valle","3%","0","","801-419-2681","801-664-0727","Chris M- F 9-5 867-4422","05/13/2016","Salt Lake","1","0","137","1","N","","500","","12/10/2015","Dryer; Washer","05/31/2016","See Remarks; Aluminum/Vinyl","Out Buildings; Skylights; Sliding Glass Doors; Walkout","See Remarks; Bath: Master; Closet: Walk-In; Den/Office; Dishwasher, Built-In; Disposal; French Doors; Gas Log; Kitchen: Updated; Laundry Chute; Range: Gas; Range/Oven: Free Stdng.; Vaulted Ceilings; Instantaneous Hot Water; Low VOC Finishes","See Remarks; Carpet; Hardwood","0.0","2","Attached; Detached; Opener; Workshop","","","Forced Air; Gas: Central","701","1346970_bc788f48e5982777e7960679bcec95cc_401324.jpg","Ceiling Fan; Range; Refrigerator; Water Softener: Own","No","Landscaping: Full; Mature Trees; Pines; Terraced Yard; Xeriscaped","40.785466","12/08/2015","ERS","-111.874964","Road: Paved; Secluded Yard; Terrain: Grad Slope; View: Valley","495000","701","0","0","0","0","00/00/0000","RE/MAX Masters","00/00/0000","BARD","1","1","0","0","1","0","1,344","Y","Y","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","1","0","0","0","0","936","","","","","","","0","0","","arrange","Single Family","","NE","0","00/00/0000"," BACK ON THE MARKET !! This stylish, and updated home is at the peak of the sought after Avenues. The home features excellent views from the stunning wrap-around deck or inside through a wall of three sliding glass doors. The open floor plan provides enough space for entertaining as well as housing your office or den. A double-sided fireplace leads the way into the contemporary kitchen. The kitchen boasts handcrafted wooden features and high-end, stainless steel appliances. The master bedroom is newly carpeted, houses a spacious walk-in closet, and a beautiful Swiss style bathroom. Down the modern, spiral staircase you are lead to the second level junior suite. The lower level is walk-out, so it could be used for guests, or finished to make a mother in-laws apartment. You'll love the culture, easy commute to downtown, and of course, the views from this upper Avenues sanctuary.","Metal","No","Salt Lake","Ensign","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Water: Available; Water: Connected","Call Agent/Appt; Key Box: Electronic","0.0","70335","","22683","3000","06/30/2016","495000","Conventional","0","06/30/2016","UT","Sold","ST","G","Rambler/Ranch","0","AVENUES","09-30-476-018","3916","Cash; Conventional","","0","0","0","0","0","0","0","2","2.00","2","0","0","1","1","0","1","0","0","0","2,280","0","","","Culinary","0","0","0","0","0","0","0","0","None","00/00/0000","1973","84103","","06/30/2016"
"1346169","Concrete","","0.01","H Mark Seely","Central Air; Electric","Cable Tv Wired; Electric Dryer Hookup","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","0","","801-584-9104","801-584-9104","call or text 801-584-9104","02/06/2016","Salt Lake","0","0","38","0","N","E","800","","12/04/2015","","06/04/2016","Composition","Bay Box Windows; Outdoor Lighting; Skylights","Bath: Master; Closet: Walk-In; Dishwasher, Built-In; Disposal; Gas Log; Range/Oven: Built-In; Vaulted Ceilings","Carpet; Hardwood; Tile","0.0","1","Detached; Opener","195","Monthly","Gas: Central","152","1346169_7a71711e8a0f1ecc90cda897434ee326_4073019.jpg","Dryer; Range; Range Hood; Refrigerator; Washer; Window Coverings","No","Landscaping: Full","40.772834","12/04/2015","ERS","-111.865579","Secluded Yard; Sprinkler: Auto-Full; Terrain, Flat; View: Mountain; View: Valley; Private","239900","152","0","0","0","0","00/00/0000","cityhome COLLECTIVE","00/00/0000","Larson/Buchi","0","0","0","0","0","0","543","","","","","","","2","1","0","0","1","0","543","Y","Y","","","Y","Y","0","0","0","0","0","0","212","Y","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","","Rec.","Condo","","NE","0","00/00/0000","This little number is one that reminds us how diverse the architectural landscape of our city is, and we love it for that. These townhouse-style condos in the Avenues (win) have some 70′s funk with a contemporary feel for good measure. This particular unit has been well loved and updated, and has a light, open flow that will make you–and any pals you invite over–feel right at home. All told, it's three levels (live, loft, love), and the back patio off that adorable red door gives the feeling of a home, which–thanks to the magic of your HOA–you won't have to mow/weed/water. Secure, underground parking is a bonus, as well. As if living in the Avenues weren't enough already. Come home, would ya? Square footage figures are provided as a courtesy estimate only.  Buyer is advised to obtain an independent measurement.","Rubber (EPDM)","No","Salt Lake","Wasatch","Bryant","West","","","Sewer: Connected; Sewer: Public","Appt/Use Key Box","0.0","67112","","65181","2500","03/04/2016","235000","Conventional","0","03/08/2016","UT","Sold","ST","M","Townhouse; Row-end","0","THIRD & M TOWNHOMES","09-32-376-004","1539","Cash; Conventional","","0","0","0","0","0","0","0","2","1.00","1","0","0","2","1","0","1","1","0","1","1,298","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Full","00/00/0000","1978","84103","","03/08/2016"
"1346045","Concrete","","0.32","York Ekstrom","","Cable Tv Wired; Gas Dryer Hookup","101","0.0","Full; Walkout","50","Salt Lake City"," ","3%","0","","801-355-2020","","York Ekstrom","03/07/2016","Salt Lake","0","0","95","5","E","","835","","12/03/2015","","05/01/2016","Aluminum/Vinyl","Basement Entrance; Deck; Covered; Double Pane Windows; Entry (Foyer); Outdoor Lighting; Porch: Open; Walkout","Bath: Master; Central Vacuum; Dishwasher, Built-In; Disposal; Gas Log; Intercom; Jetted Tub; Oven: Wall; Range: Countertop; Range/Oven: Built-In","Carpet; Bamboo","0.0","2","Detached","","","Gas: Radiant","835","1346045_029aa91933224f18313cc020a7c38bec_1815839.jpg","Ceiling Fan; Range; Refrigerator","No","Landscaping: Part","40.788587","12/03/2015","ERS","-111.864481","See Remarks; Curb &amp; Gutter; Sidewalks; Terrain: Hilly; View: Lake; View: Mountain; View: Valley","675000","900","0","0","0","0","00/00/0000","Ekstrom & Associates Realty Inc.","00/00/0000","On File","1","0","1","0","2","0","1,732","","Y","Y","Y","","","3","2","0","0","0","0","1,768","","","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","1,768","Y","","","","","","0","4","","Arranged","Single Family","","NE","0","00/00/0000","Views !! TOP/ HIGH Avenues - City/ Mountain/ Lake Views - Motivated Seller - Diamond in the rough!  Lots of potential!  Location, Location - Some bamboo floors - Huge master w/ his & her separate huge closets + master bath.  5 decks.  Additional 2 rooms are walk-out & could be bedrooms.  Estate Sale - Sold As-Is.  Needs TLC - Square footage per county record.  Buyer to verify all information.  Must see!!!","Asphalt Shingles","No","Salt Lake","Ensign","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public","Call Agent/Appt","0.0","83848","","69317","","04/18/2016","565000","Conventional","0","04/29/2016","UT","Sold","AVE","18TH","Other/See Remarks","0","","09-29-327-025","4263","Cash; Conventional; VA","","0","0","0","0","0","0","1","4","3.00","2","1","0","1","2","1","1","1","0","0","5,268","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Part","00/00/0000","1986","84103","RES","04/29/2016"
"1346065","Concrete","","0.18","Stacy Wissman","Central Air; Electric","Cable Tv Wired; Electric Dryer Hookup","101","0.0","Full","100","Salt Lake City"," ","3%","0","","801-664-5491","801-718-9671","Julie","12/07/2015","Salt Lake","0","0","5","0","N","","10","","12/03/2015","","06/01/2016","Cement Board","Basement Entrance; Double Pane Windows; Porch: Open; Walkout","Bath: Master; Bath: Sep. Tub/Shower; Closet: Walk-In; Dishwasher, Built-In; Disposal; Gas Log; Great Room","Carpet; Hardwood; Tile","0.0","2","Attached; Opener","","","Forced Air; &gt;= 95% efficiency","545","1346065_1c14793a6ac3a5e9f77cf60a26485ded_322259.jpg","Range; Range Hood","No","Mature Trees","40.781028","12/03/2015","ERS","-111.890652","Fenced: Part; Sprinkler: Auto-Full; Terrain: Hilly; View: Valley","474900","545","0","0","0","0","00/00/0000","Summit Sotheby's International Realty - Parley's ","00/00/0000","Owner on file","1","1","1","0","1","0","1,341","","Y","","","Y","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","2","1","0","0","0","0","1,302","Y","","","","","Y","0","0","","Recording","Single Family","","NW","0","00/00/0000","The vibrant Capitol Hill neighborhoods of Denver and Seattle were the inspiration behind this fantastic new project. Take advantage of one of only a few newly constructed homes in this historic neighborhood. Perfectly situated within a short ride or walk to all of downtown's new restaurants, bars and events. Your morning run will become truly inspirational once you start enjoying the easy access to City Creek canyon via the secret staircase, and your commute to and from work is a breeze with easy access to the uncrowded on/off ramp at 600 N. Salt Lake City's Capitol Hill neighborhood is truly a gem; quiet and peaceful yet right on the doorstep to everything this city has to offer. Once inside, enjoy a main level master suite with separate soaker tub and shower, a library/office right off the kitchen and a private front patio where you will enjoy the long summer evenings. The open concept great room boats peaceful western views, a cozy corner fireplace, and kitchen complete with walk in pantry and island. Enjoy movies and gather friends in the enormous family room below, where you can also find 2 additional bedrooms and a full bath. The basement is all above ground and features a full walk out to the private back yard. Pella windows, walnut hardwood floors, quartz counter tops, and custom steel railings are just some of the great finishes to be found throughout. Icon Homes builds all their projects to meet Energy Star 3.0 standards so low utility bills for the lifetime of this home come standard. 6ft privacy fencing is coming soon.","Asphalt Shingles","No","Salt Lake","Washington","Bryant","West","","Madeleine Choir Sch","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Call Agent/Appt","0.0","91350","","53746","","01/15/2016","470000","Conventional","0","01/15/2016","UT","Sold","ST","DARWIN","Rambler/Ranch","0","","09-31-106-004","1472","Cash; Conventional; FHA; VA","","0","0","0","0","0","0","0","3","3.00","2","1","0","1","1","0","1","1","0","1","2,643","0","","","Culinary","0","0","0","0","0","0","0","0","","00/00/0000","2015","84103","","01/15/2016"
